         7433371 function calls (7304118 primitive calls) in 5.823 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      400    0.000    0.000    0.003    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\_config\config.py:273(__call__)
      900    0.001    0.000    0.003    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_chunking.py:140(get_chunk_n_rows)
     2094    0.002    0.000    0.003    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\blocks.py:2795(extend_blocks)
     5864    0.003    0.000    0.003    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\flags.py:51(__init__)
     1600    0.001    0.000    0.003    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\validation.py:2370(_get_feature_names)
      300    0.002    0.000    0.003    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\base.py:376(__setstate__)
     4091    0.003    0.000    0.003    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\generic.py:6284(__getattr__)
     2103    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:405(parent)
    19600    0.003    0.000    0.003    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pickle.py:514(put)
      647    0.002    0.000    0.003    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\shape_base.py:80(atleast_2d)
     4773    0.003    0.000    0.003    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\flags.py:87(allows_duplicate_labels)
      401    0.001    0.000    0.003    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\dtypes\common.py:1081(is_numeric_dtype)
      229    0.002    0.000    0.002    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\urllib\parse.py:433(urlsplit)
      500    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_set_output.py:233(_get_output_config)
     4200    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_param_validation.py:366(is_satisfied_by)
      100    0.000    0.000    0.002    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pathlib.py:868(__new__)
     5993    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\_config\__init__.py:34(using_copy_on_write)
    20806    0.002    0.000    0.002    0.000 {method 'pop' of 'dict' objects}
     1200    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\base.py:229(<listcomp>)
      901    0.000    0.000    0.002    0.000 {method 'max' of 'numpy.ndarray' objects}
      200    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\scipy\_lib\_util.py:491(_asarray_validated)
    28000    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\multiarray.py:919(bincount)
      900    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_param_validation.py:198(<listcomp>)
      900    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\joblib\_parallel_backends.py:309(__init__)
     1264    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\generic.py:586(_get_axis)
     5130    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\common.py:372(apply_if_callable)
      300    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\joblib\numpy_pickle_utils.py:45(_get_prefixes_max_len)
       96    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\arrays\datetimes.py:2184(_sequence_to_dt64)
     3000    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\geopy\units.py:77(meters)
     3000    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\geopy\distance.py:542(set_ellipsoid)
     1671    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\dtypes\common.py:1434(_is_dtype_type)
     1300    0.002    0.000    0.002    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pickle.py:1511(load_newobj)
    14970    0.002    0.000    0.002    0.000 {built-in method math.cos}
        1    0.000    0.000    0.002    0.002 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\concat.py:94(concatenate_managers)
      100    0.000    0.000    0.002    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pathlib.py:504(_from_parts)
      327    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\series.py:664(_constructor_from_mgr)
      100    0.000    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\formats\csvs.py:277(_save_header)
    15000    0.002    0.000    0.002    0.000 {built-in method math.copysign}
     3000    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\getlimits.py:493(__new__)
      300    0.000    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\decomposition\_pca.py:850(__sklearn_tags__)
    11940    0.002    0.000    0.002    0.000 {built-in method math.atan2}
    14970    0.002    0.000    0.002    0.000 {built-in method math.sin}
      413    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\base.py:5323(__contains__)
      100    0.000    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\scipy\interpolate\_interpolate.py:526(_evaluate)
      100    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\decomposition\_base.py:147(_transform)
      401    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexing.py:1667(_validate_integer)
    16803    0.002    0.000    0.002    0.000 {method 'isidentifier' of 'str' objects}
     4953    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\fromnumeric.py:91(<dictcomp>)
     1000    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\cluster\_kmeans.py:1377(__init__)
     1216    0.002    0.000    0.002    0.000 {built-in method numpy.arange}
     1285    0.001    0.000    0.002    0.000 <frozen ntpath>:317(expanduser)
      400    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\base.py:6324(_maybe_downcast_for_indexing)
     7089    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\dtypes\common.py:1270(is_1d_only_ea_dtype)
      327    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\parsers\base_parser.py:362(_make_index)
    22648    0.002    0.000    0.002    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\typing.py:2216(cast)
11955/11953    0.002    0.000    0.002    0.000 {method 'encode' of 'str' objects}
    18296    0.002    0.000    0.002    0.000 {built-in method _warnings._filters_mutated}
     4954    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\getlimits.py:721(max)
     2800    0.001    0.000    0.002    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pickle.py:744(save_bool)
      100    0.000    0.000    0.002    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pathlib.py:484(_parse_args)
      901    0.000    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\_methods.py:42(_amax)
        6    0.000    0.000    0.002    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\fnmatch.py:48(filter)
      386    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\dtypes\missing.py:564(_array_equivalent_object)
      981    0.001    0.000    0.002    0.000 <frozen codecs>:319(decode)
      432    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\dtypes\inference.py:273(is_dict_like)
     4300    0.002    0.000    0.002    0.000 {built-in method numpy.zeros}
     1211    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\array_algos\take.py:564(_take_preprocess_indexer_and_fill_value)
    16800    0.002    0.000    0.002    0.000 {method '__contains__' of 'frozenset' objects}
     2993    0.002    0.000    0.002    0.000 {method 'argmax' of 'numpy.ndarray' objects}
      647    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:2285(<listcomp>)
      327    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\parsers\readers.py:2133(_refine_defaults_read)
     4972    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\blocks.py:1253(iget)
     6100    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\validation.py:683(_check_estimator_name)
     1606    0.001    0.000    0.002    0.000 <frozen os>:747(encodekey)
      300    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\base.py:354(__getstate__)
     1200    0.001    0.000    0.002    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pickle.py:1280(load_binint)
     6651    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\blocks.py:214(is_extension)
     3000    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\geopy\distance.py:179(_ensure_same_altitude)
    11460    0.002    0.000    0.002    0.000 {method 'endswith' of 'str' objects}
     6000    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\geopy\units.py:62(kilometers)
     2964    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\dtypes\common.py:1331(is_ea_or_datetimelike_dtype)
     1000    0.001    0.000    0.002    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pickle.py:1586(load_reduce)
     1000    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\joblib\numpy_pickle_utils.py:211(_read_bytes)
     7655    0.002    0.000    0.002    0.000 {method 'split' of 'str' objects}
      105    0.000    0.000    0.002    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\__init__.py:272(_compile)
     2700    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\metrics\pairwise.py:2045(<genexpr>)
      111    0.000    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\arrays\datetimelike.py:373(__getitem__)
      104    0.000    0.000    0.002    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\__init__.py:225(compile)
      100    0.001    0.000    0.002    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pathlib.py:56(parse_parts)
      100    0.000    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:1412(_insert_update_blklocs_and_blknos)
      100    0.000    0.000    0.002    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\warnings.py:130(filterwarnings)
    13901    0.002    0.000    0.002    0.000 {built-in method builtins.callable}
      100    0.000    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\scipy\interpolate\_polyint.py:108(_reshape_yi)
      427    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\common.py:292(is_fsspec_url)
     1215    0.001    0.000    0.002    0.000 <frozen ntpath>:51(normcase)
      900    0.002    0.000    0.002    0.000 {method 'sort' of 'numpy.ndarray' objects}
     2843    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:180(blknos)
     1000    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\joblib\numpy_pickle.py:147(<listcomp>)
     7900    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\deprecation.py:148(_deprecate_force_all_finite)
     6979    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:369(<setcomp>)
      400    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\algorithms.py:1131(take)
      310    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\dtypes\cast.py:1391(np_find_common_type)
     1800    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_chunking.py:25(gen_batches)
     9000    0.002    0.000    0.002    0.000 {built-in method builtins.round}
      328    0.002    0.000    0.002    0.000 {built-in method builtins.locals}
     6800    0.002    0.000    0.002    0.000 {built-in method sys.intern}
      333    0.001    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\base.py:836(__iter__)
     9352    0.002    0.000    0.002    0.000 {method 'startswith' of 'str' objects}
     4500    0.002    0.000    0.002    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\joblib\parallel.py:110(_get_config_param)
     4200    0.001    0.000    0.002    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\inspect.py:378(isfunction)
     9441    0.001    0.000    0.001    0.000 {built-in method builtins.iter}
      400    0.001    0.000    0.001    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pickle.py:789(save_bytes)
      810    0.001    0.000    0.001    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\blocks.py:253(fill_value)
    11725    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
      327    0.000    0.000    0.001    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\parsers\base_parser.py:350(_maybe_make_multi_index_columns)
    11346    0.001    0.000    0.001    0.000 {built-in method builtins.hash}
      111    0.000    0.000    0.001    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\arrays\_mixins.py:278(__getitem__)
      300    0.001    0.000    0.001    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\base.py:5425(_getitem_slice)
     3000    0.001    0.000    0.001    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_param_validation.py:595(<genexpr>)
      100    0.001    0.000    0.001    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\scipy\linalg\lapack.py:1004(_compute_lwork)
        2    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:1167(_find_and_load)
        2    0.000    0.000    0.001    0.001 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\sessions.py:750(merge_environment_settings)
     4703    0.001    0.000    0.001    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:1837(__init__)
      332    0.001    0.000    0.001    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\common.py:301(maybe_iterable_to_list)
        2    0.000    0.000    0.001    0.001 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\utils.py:826(get_environ_proxies)
      300    0.001    0.000    0.001    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\pickle.py:409(__init__)
     4491    0.001    0.000    0.001    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\_config\config.py:617(_select_options)
     9677    0.001    0.000    0.001    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\multiarray.py:1098(copyto)
      100    0.000    0.000    0.001    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\formats\format.py:544(_initialize_justify)
        2    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:1122(_find_and_load_unlocked)
      400    0.001    0.000    0.001    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\numeric.py:1386(normalize_axis_tuple)
      327    0.001    0.000    0.001    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:194(close)
      906    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1209(_handle_fromlist)
     2000    0.001    0.000    0.001    0.000 <string>:2(__init__)
      900    0.000    0.000    0.001    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\sklearn\utils\_missing.py:9(is_scalar_nan)
      100    0.000    0.000    0.001    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\scipy\interpolate\_polyint.py:91(_prepare_x)
     8853    0.001    0.000    0.001    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\fromnumeric.py:206(_reshape_dispatcher)
